,Date,Real_date,PT,ES,IT,IE,GR,DE,PT._spread,ES_spread,IT_spread,IE_spread,GR_spread,PT_var,Open_BCP,High_BCP,Low_BCP,Close_BCP,Volume_BCP,AdjClose_BCP,Date_Real,BCP_var,BCP_traded_volume,Open_BPI,High_BPI,Low_BPI,Close_BPI,Volume_BPI,AdjClose_BPI,BPI_var,BPI_traded_volume,Open_BES,High_BES,Low_BES,Close_BES,Volume_BES,AdjClose_BES,BES_var,BES_traded_volume
536,04/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63802,1.6489,1.62353,1.63802,3582500,1.45556,04/12/01,-0.261067905,5868206.65,2.32315,2.34267,2.24506,2.30363,573800,2.03122,-0.500004923,1321822.894,7.61673,7.61673,7.57856,7.60582,94500,5.57727,-0.265950904,718749.99
674,05/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6344,1.6489,1.63078,1.64527,3538500,1.46201,05/12/01,-0.255504408,5821787.895,2.30363,2.32315,2.24506,2.32315,631000,2.04843,-0.512607216,1465907.65,7.57856,7.68761,7.57856,7.68215,221700,5.63324,-0.254082908,1703132.655
813,06/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64527,1.64527,1.63802,1.64165,7808900,1.45879,06/12/01,-0.231781134,12819480.69,2.32315,2.34267,2.30363,2.34267,371300,2.06564,-0.462505567,869833.371,7.70941,7.71487,7.64399,7.70941,79800,5.65323,-0.242576368,615210.918
952,07/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64165,1.64165,1.6344,1.64165,13514700,1.45879,07/12/01,-0.258275694,22186407.26,2.31339,2.33291,2.28411,2.31339,419300,2.03983,-0.468352755,970004.427,7.74213,7.74213,7.66034,7.72032,88900,5.66123,-0.228814233,686336.448
1361,10/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64165,1.64527,1.61628,1.6199,5056600,1.43946,10/12/01,0.967487808,8191186.34,2.28411,2.31339,2.28411,2.30363,102800,2.03122,0.487007808,236813.164,7.72577,7.72577,7.62218,7.68761,171900,5.63725,0.978713025,1321500.159
1500,11/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61628,1.64165,1.61628,1.64165,5659200,1.45879,11/12/01,-0.253861077,9290425.68,2.29387,2.30363,2.28411,2.30363,175700,2.03122,-0.483049596,404747.791,7.63854,7.68761,7.63308,7.6767,42500,5.62925,-0.235795177,326259.75
1637,12/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64527,1.66339,1.63802,1.65614,11012500,1.47166,12/12/01,-0.236331761,18238241.75,2.31339,2.32315,2.29387,2.30363,1004500,2.03122,-0.478815687,2313996.335,7.68215,7.69306,7.63308,7.69306,624300,5.64124,-0.233168594,4802777.358
1775,13/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64527,1.66702,1.64527,1.65977,64493400,1.47489,13/12/01,-0.240173843,107044210.5,2.30363,2.32315,2.28411,2.30363,320300,2.03122,-0.487288428,737852.689,7.66034,7.70396,7.64944,7.66034,101500,5.61725,-0.241281766,777524.51
1912,14/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.65977,1.66702,1.62353,1.6344,9422800,1.45235,14/12/01,-0.241684167,15400624.32,2.31339,2.31339,2.29387,2.31339,495100,2.03983,-0.481010672,1145359.389,7.64399,7.68761,7.63308,7.68761,120100,5.63725,-0.216311145,923281.961
2320,17/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63078,1.64165,1.61266,1.6199,2606200,1.43946,17/12/01,0.964292165,4221783.38,2.32315,2.32315,2.30363,2.32315,177300,2.04843,0.493270456,411894.495,7.68761,7.68761,7.63854,7.68761,79900,5.63725,0.978713025,614240.039
2459,18/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6199,1.63078,1.60903,1.62715,3045500,1.4459,18/12/01,-0.23608825,4955485.325,2.31339,2.32315,2.29387,2.31339,234800,2.03983,-0.493673492,543183.972,7.6658,7.69306,7.66034,7.68761,329300,5.63725,-0.205671205,2531529.973
2596,19/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62353,1.63078,1.60179,1.60179,3782400,1.42337,19/12/01,-0.260178309,6058610.496,2.30363,2.30363,2.22554,2.22554,1873900,1.96237,-0.557015242,4170439.406,7.68761,7.74213,7.6658,7.69306,145100,5.64124,-0.204818444,1116263.006
2734,20/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59454,1.61628,1.58367,1.59816,169936700,1.42014,20/12/01,-0.249440196,271586036.5,2.22554,2.22554,2.15721,2.17674,730300,1.91934,-0.547078683,1589673.222,7.63308,7.70941,7.57856,7.70941,2952400,5.65323,-0.207214283,22761262.08
2872,21/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59816,1.6199,1.59816,1.61628,4002400,1.43624,21/12/01,-0.237676154,6468999.072,2.16697,2.21578,2.15721,2.19626,6659500,1.93655,-0.52888384,14625993.47,7.68761,7.76939,7.66034,7.74213,615000,5.67723,-0.204224595,4761409.95
3279,24/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61628,1.61628,1.61628,1.61628,0,1.43624,24/12/01,0.965186877,0,2.19626,2.19626,2.19626,2.19626,0,1.93655,0.427848493,0,7.74213,7.74213,7.74213,7.74213,0,5.67723,0.978862931,0
3417,25/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61628,1.61628,1.61628,1.61628,0,1.43624,25/12/01,0.964003231,0,2.19626,2.19626,2.19626,2.19626,0,1.93655,0.430430405,0,7.74213,7.74213,7.74213,7.74213,0,5.67723,0.978862931,0
3551,26/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61628,1.61628,1.61628,1.61628,0,1.43624,26/12/01,0.965117251,0,2.19626,2.19626,2.19626,2.19626,0,1.93655,0.408742351,0,7.74213,7.74213,7.74213,7.74213,0,5.67723,0.978862931,0
3689,27/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61628,1.6489,1.61266,1.62715,4169600,1.4459,27/12/01,-0.238315236,6784564.64,2.20602,2.22554,2.17674,2.17674,888400,1.91934,-0.524659518,1933815.816,7.71487,7.79665,7.71487,7.74758,380100,5.68122,-0.220971904,2944855.158
3827,28/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63078,1.6489,1.62715,1.6489,5394100,1.46523,28/12/01,-0.219781195,8894331.49,2.19626,2.20602,2.16697,2.20602,913700,1.94515,-0.477875742,2015640.474,7.76939,7.88934,7.76939,7.88934,589300,5.78517,-0.192122271,4649188.062
4159,31/12/01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6489,1.6489,1.6489,1.6489,0,1.46523,31/12/01,0.938576196,0,2.20602,2.20602,2.20602,2.20602,0,1.94515,0.197491196,0,7.88934,7.88934,7.88934,7.88934,0,5.78517,0.979257308,0
2,01/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6489,1.6489,1.6489,1.6489,0,1.46523,01/01/02,-0.241757267,0,2.20602,2.20602,2.20602,2.20602,0,1.94515,-0.477875742,0,7.88934,7.88934,7.88934,7.88934,0,5.78517,-0.2370423,0
136,02/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64527,1.64527,1.62353,1.63078,1111700,1.44913,02/01/02,-0.246665241,1812938.126,2.19626,2.21578,2.1865,2.1865,244400,1.92794,-0.535711692,534380.6,7.85117,7.85117,7.82391,7.84572,34200,5.75319,-0.22237576,268323.624
274,03/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6344,1.64165,1.63078,1.64165,1852900,1.45879,03/01/02,-0.233995297,3041813.285,2.20602,2.22554,2.19626,2.21578,512100,1.95376,-0.493392228,1134700.938,7.84572,7.87843,7.82936,7.85117,885300,5.75718,-0.201390264,6950640.801
411,04/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6344,1.64165,1.6344,1.64165,1791600,1.45879,04/01/02,-0.249446459,2941180.14,2.20602,2.22554,2.20602,2.21578,292300,1.95376,-0.577092376,647672.494,7.85117,7.89479,7.82391,7.89479,74600,5.78917,-0.228590627,588951.334
824,07/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6344,1.64165,1.6199,1.6199,2991200,1.43946,07/01/02,-0.205820238,4845444.88,2.21578,2.22554,2.19626,2.21578,6543600,1.95376,-0.823785931,14499178.01,7.85117,7.90569,7.85117,7.90569,44700,5.79716,-0.872411664,353384.343
963,08/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61266,1.6199,1.57279,1.57642,10136100,1.40082,08/01/02,-0.298853529,15978750.76,2.21578,2.26459,2.21578,2.24506,554600,1.97958,-0.547828327,1245110.276,7.90569,7.90569,7.87843,7.90569,218900,5.79716,-0.20344962,1730555.541
1099,09/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52568,1.54743,1.50394,1.51119,31991100,1.34286,09/01/02,-0.347720537,48344630.41,2.24506,2.24506,2.19626,2.19626,444000,1.93655,-0.577774909,975139.44,7.88934,7.96022,7.88934,7.93295,719100,5.81715,-0.20343811,5704584.345
1237,10/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50756,1.53655,1.50394,1.51119,26772600,1.34286,10/01/02,-0.330935466,40458485.39,2.19626,2.19626,2.15721,2.15721,316500,1.90212,-0.610860514,682756.965,7.93295,7.98202,7.90569,7.93295,195800,5.81715,-0.205499257,1553271.61
1375,11/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52931,1.51119,1.52568,17508200,1.35574,11/01/02,-0.311165858,26711910.58,2.17674,2.17674,2.11817,2.11817,547200,1.86769,-0.645160599,1159062.624,7.93295,7.96022,7.90569,7.96022,93500,5.83715,-0.204108169,744280.57
1786,14/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52568,1.52931,1.51481,1.52568,9709200,1.35574,14/01/02,-0.387176007,14813132.26,2.15721,2.16697,2.13769,2.16697,387300,1.91072,-0.981985848,839267.481,7.93295,7.98202,7.90569,7.96022,216900,5.83715,-0.987670353,1726571.718
1923,15/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52568,1.52931,1.51843,1.52206,8567300,1.35252,15/01/02,-0.328564457,13039944.64,2.17674,2.21578,2.16697,2.21578,372500,1.95376,-0.60793035,825378.05,7.95476,7.96022,7.93295,7.96022,43600,5.83715,-0.19383432,347065.592
2058,16/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52206,1.55105,1.51843,1.55105,11924200,1.37828,16/01/02,-0.294395914,18495030.41,2.22554,2.42076,2.19626,2.3622,3873100,2.08287,-0.516522875,9149036.82,7.96022,7.96022,7.90569,7.96022,173000,5.83715,-0.184931002,1377118.06
2196,17/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55467,1.58367,1.55467,1.58004,10658900,1.40404,17/01/02,-0.275234324,16841488.36,2.33291,2.3622,2.29387,2.29387,1925200,2.02262,-0.582976535,4416158.524,7.96022,7.96022,7.93295,7.93295,130500,5.81715,-0.189692547,1035249.975
2334,18/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58004,1.60541,1.58004,1.60541,10291700,1.42659,18/01/02,-0.264105314,16522398.1,2.30363,2.45981,2.29387,2.39148,3839200,2.10868,-0.510205437,9181370.016,7.93295,7.93841,7.90569,7.93295,206500,5.81715,-0.192441316,1638154.175
2745,21/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60179,1.60541,1.59454,1.60541,12794700,1.42659,21/01/02,-0.300219404,20540739.33,2.411,2.411,2.37196,2.40124,438800,2.11729,-0.666668241,1053664.112,7.93295,7.94931,7.90569,7.93295,119200,5.81715,-0.950511849,945607.64
2883,22/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60903,1.61628,1.60903,1.60903,10400800,1.4298,22/01/02,-0.277031753,16735199.22,2.40124,2.51838,2.39148,2.45981,2582100,2.16893,-0.499997695,6351475.401,7.93295,7.96022,7.9166,7.93295,346400,5.81715,-0.202750488,2747973.88
3018,23/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60541,1.60541,1.55467,1.5583,17544400,1.38472,23/01/02,-0.297670287,27339438.52,2.46957,2.55742,2.45005,2.45005,3267000,2.16033,-0.494021747,8004313.35,7.93295,7.93295,7.90569,7.93295,86200,5.81715,-0.192441316,683820.29
3155,24/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56555,1.56917,1.52568,1.52568,7068800,1.35574,24/01/02,-0.377668284,10784726.78,2.46957,2.49885,2.38172,2.44029,1079000,2.15172,-0.623998476,2633072.91,7.93295,7.93295,7.90569,7.90569,105700,5.79716,-0.956554589,835631.433
3293,25/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52568,1.51119,1.52568,24522300,1.35574,25/01/02,-0.296915338,37413182.66,2.411,2.411,2.37196,2.39148,390100,2.10868,-0.587761064,932916.348,7.90569,7.9275,7.90569,7.90569,123400,5.79716,-0.20000138,975562.146
3700,28/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52931,1.5438,1.52568,1.54018,2430900,1.36862,28/01/02,-0.364703132,3744023.562,2.39148,2.411,2.38172,2.40124,505200,2.11729,-0.617888905,1213106.448,7.90569,7.93295,7.90569,7.90569,441700,5.79716,-0.875865079,3491943.273
3838,29/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52931,1.54018,1.51119,1.51119,7705100,1.34286,29/01/02,-0.335731201,11643870.07,2.39148,2.44029,2.37196,2.40124,859400,2.11729,-0.548781697,2063625.656,7.90569,7.9166,7.87843,7.90569,301500,5.79716,-0.206207867,2383565.535
3965,30/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51481,1.51481,1.4677,1.48219,22605500,1.31709,30/01/02,-0.366755499,33505646.05,2.39148,2.411,2.39148,2.39148,312500,2.10868,-0.567350191,747337.5,7.90024,7.90569,7.87843,7.87843,144500,5.77717,-0.211073934,1138433.135
4092,31/01/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49307,1.49669,1.47132,1.47132,10097700,1.30743,31/01/02,-0.396556603,14856947.96,2.40124,2.47933,2.39148,2.40124,907100,2.11729,-0.585366199,2178164.804,7.90569,7.91115,7.87843,7.90569,533200,5.79716,-0.20344962,4215313.908
14,01/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47132,1.47132,1.46408,1.46408,300,1.301,01/02/02,-0.393558801,439.224,2.44029,2.50861,2.44029,2.47933,880700,2.18614,-0.488189229,2183545.931,7.90569,7.90569,7.87843,7.90569,107700,5.79716,-0.20000138,851442.813
422,04/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46408,1.47132,1.40609,1.40972,15915800,1.25269,04/02/02,-0.460153749,22436821.58,2.48909,2.48909,2.45981,2.47933,393100,2.18614,-0.582679975,974624.623,7.87843,7.90024,7.79665,7.84027,570600,5.74919,-0.959665622,4473658.062
560,05/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41696,1.42059,1.3771,1.39522,10986800,1.23981,05/02/02,-0.477920004,15329003.1,2.46957,2.47933,2.45005,2.47933,266300,2.18614,-0.472444583,660245.579,7.87843,7.87843,7.79665,7.82391,509000,5.7372,-0.209058426,3982370.19
698,06/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40247,1.43146,1.40247,1.43146,137900,1.27201,06/02/02,-0.440507543,197398.334,2.45981,2.52814,2.45005,2.52814,685000,2.22918,-0.432428068,1731775.9,6.24277,6.25913,6.16099,6.21551,208700,4.55777,-0.521930681,1297176.937
838,07/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43146,1.46045,1.42059,1.43146,7093400,1.27201,07/02/02,-0.440507543,10153918.36,2.50861,2.52814,2.47933,2.48909,1715400,2.19475,-0.45098075,4269784.986,6.21551,6.29729,6.21551,6.27003,250800,4.59775,-0.509564461,1572523.524
976,08/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43146,1.44233,1.41334,1.42059,2318700,1.26235,08/02/02,-0.443878481,3293922.033,2.46957,2.57694,2.45981,2.51838,2097800,2.22058,-0.426352575,5283057.564,6.27003,6.32455,6.27003,6.29729,445200,4.61774,-0.506494519,2803553.508
1385,11/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42059,1.42784,1.40972,1.41696,3145900,1.25913,11/02/02,-0.439898978,4457614.464,2.51838,2.60623,2.49885,2.56718,985500,2.26361,-0.513308388,2529955.89,6.29729,6.32455,6.27003,6.32455,649300,4.63773,-1.430180282,4106530.315
1523,12/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41696,1.41696,1.41696,1.41696,0,1.25913,12/02/02,-0.445013621,0,2.56718,2.56718,2.56718,2.56718,0,2.26361,-0.406841284,0,6.32455,6.32455,6.32455,6.32455,0,4.63773,-0.516379781,0
1660,13/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41696,1.42784,1.39884,1.42421,6553900,1.26557,13/02/02,-0.445293425,9334129.919,2.56718,2.62575,2.54766,2.62575,1313500,2.31525,-0.36802937,3448922.625,6.32455,6.36272,6.28094,6.35182,1514300,4.65773,-0.515019119,9618561.026
1799,14/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42421,1.44233,1.41696,1.43146,3656700,1.27201,14/02/02,-0.430381837,5234419.782,2.61599,2.64527,2.56718,2.59646,828500,2.28942,-0.390981122,2151167.11,6.35182,6.37908,6.29729,6.35182,914900,4.65773,-0.518454268,5811280.118
1935,15/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44233,1.44233,1.41696,1.42784,3988700,1.26879,15/02/02,-0.436549784,5695225.408,2.59646,2.60623,2.47933,2.47933,1563400,2.18614,-0.456695363,3876184.522,6.35182,6.35727,6.28094,6.32455,777700,4.63773,-0.543104062,4918602.535
2344,18/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41696,1.43508,1.40609,1.42784,17577800,1.26879,18/02/02,-0.408633422,25098285.95,2.48909,2.54766,2.46957,2.5379,1340800,2.23779,-0.511535935,3402816.32,6.29729,6.35182,6.27003,6.35182,2126700,4.65773,-1.388841775,13508415.59
2482,19/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41696,1.42784,1.36623,1.36623,13341500,1.21405,19/02/02,-0.458877311,18227557.55,2.50861,2.5379,2.50861,2.50861,1529500,2.21196,-0.400780303,3836918.995,6.28094,6.35182,6.28094,6.32455,297500,4.63773,-0.534483465,1881553.625
2619,20/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38072,1.38435,1.31912,1.35173,13315300,1.20116,20/02/02,-0.479902761,17998690.47,2.50861,2.5379,2.50861,2.51838,1949300,2.22058,-0.414724982,4909078.134,6.32455,6.34091,6.27003,6.29729,251500,4.61774,-0.54805381,1583768.435
2758,21/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3771,1.3771,1.32637,1.34086,6430700,1.1915,21/02/02,-0.486487621,8622668.402,2.51838,2.5379,2.47933,2.50861,1184300,2.21196,-0.392999873,2970946.823,6.29729,6.32455,6.27003,6.29729,237200,4.61774,-0.545455136,1493717.188
2895,22/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34086,1.36985,1.34086,1.36623,6715200,1.21405,22/02/02,-0.464190107,9174507.696,2.50861,2.50861,2.411,2.411,40900,2.12589,-0.445347596,98609.9,6.29729,6.29729,6.21551,6.24277,421600,4.57776,-0.565940547,2631951.832
3303,25/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37348,1.37348,1.35173,1.36623,10719200,1.21405,25/02/02,-0.437659075,14644892.62,2.35244,2.35244,2.28411,2.31339,969500,2.03983,-0.645568503,2242831.605,6.27003,6.28639,6.22096,6.28639,264700,4.60975,-1.38074516,1664007.433
3438,26/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3771,1.43871,1.37348,1.42784,16304200,1.26879,26/02/02,-0.378171329,23279788.93,2.32315,2.32315,2.32315,2.32315,5100,2.04843,-0.500002441,11848.065,6.29184,6.35182,6.22642,6.29729,190100,4.61774,-0.535064772,1197114.829
3574,27/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44233,1.4677,1.44233,1.46045,10791800,1.29777,27/02/02,-0.347395918,15760884.31,2.33291,2.38172,2.32315,2.3622,877300,2.08287,-0.475200084,2072358.06,6.36272,6.36272,6.20461,6.23732,392900,4.57376,-0.549825526,2450643.028
3713,28/02/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4677,1.47132,1.43508,1.46045,24857700,1.29777,28/02/02,-0.377177774,36303427.97,2.37196,2.39148,2.3622,2.39148,268200,2.10868,-0.444903921,641394.936,6.23732,6.27003,6.18825,6.27003,377800,4.59775,-0.537391115,2368817.334
25,01/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46045,1.4677,1.4532,1.46045,7022400,1.29777,01/03/02,-0.38958367,10255864.08,2.38172,2.40124,2.38172,2.40124,4000,2.11729,-0.459351341,9604.96,6.27003,6.27003,6.24277,6.24822,182700,4.58176,-0.545375576,1141549.794
433,04/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46045,1.47857,1.46045,1.47132,95685300,1.30743,04/03/02,0.951049005,140783695.6,2.43053,2.51838,2.43053,2.51838,323900,2.22058,0.578938836,815703.282,6.24822,6.27003,6.24277,6.27003,104900,4.59775,0.973900277,657726.147
571,05/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47495,1.47857,1.4532,1.4532,5152200,1.29133,05/03/02,-0.334167099,7487177.04,2.50861,2.5379,2.49885,2.50861,690100,2.21196,-0.389107398,1731191.761,6.27003,6.29729,6.22642,6.26458,177200,4.59375,-0.557877551,1110083.576
711,06/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46408,1.46408,1.44958,1.46408,6610700,1.301,06/03/02,-0.306917756,9678593.656,2.50861,2.56718,2.50861,2.55742,1417400,2.255,-0.385498891,3624887.108,6.27003,6.3082,6.24277,6.3082,167800,4.62574,-0.551425285,1058515.96
850,07/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46045,1.47495,1.45683,1.47495,4187600,1.31066,07/03/02,-0.285009079,6176500.62,2.56718,2.56718,2.5379,2.5379,771400,2.23779,-0.384611603,1957736.06,6.29729,6.35182,6.29729,6.32455,225700,4.63773,-0.534483465,1427450.935
987,08/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47857,1.51843,1.47857,1.50756,9262400,1.33963,08/03/02,-0.25241298,13963623.74,2.55742,2.57694,2.55742,2.57694,2300,2.27221,-0.348488916,5926.962,6.33001,6.37908,6.32455,6.37908,118800,4.67772,-0.53760379,757834.704
1396,11/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50756,1.52568,1.50394,1.51843,8144500,1.34929,11/03/02,0.951455951,12366853.14,2.55742,2.57694,2.52814,2.54766,347800,2.24639,0.583776637,886076.148,6.37908,6.42815,6.37908,6.40634,79900,4.69771,0.974455639,511866.566
1534,12/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52568,1.51481,1.51843,5896800,1.34929,12/03/02,-0.241052702,8953878.024,2.55742,2.55742,2.5379,2.5379,30700,2.23779,-0.369230357,77913.53,6.42815,6.42815,6.38453,6.42269,43500,4.70969,-0.500850374,279387.015
1673,13/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52206,1.52568,1.51843,1.52568,4985300,1.35574,13/03/02,-0.247031142,7605972.504,2.52814,2.54766,2.51838,2.54766,705700,2.24639,-0.360155627,1797883.662,6.42815,6.48812,6.41724,6.48812,218600,4.75767,-0.473109736,1418303.032
1810,14/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52206,1.51843,1.52206,6000,1.35252,14/03/02,-0.278568894,9132.36,2.5379,2.61599,2.5379,2.61599,1570600,2.30664,-0.373135817,4108673.894,6.4336,6.51538,6.4336,6.51538,138200,4.77766,-1.195821804,900425.516
1946,15/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52206,1.52206,1.52206,1.52206,9500,1.35252,15/03/02,-0.223811848,14459.57,2.61599,2.61599,2.5867,2.61599,539200,2.30664,-0.32462803,1410541.808,6.51538,6.54264,6.48812,6.51538,255100,4.77766,-0.447700339,1662073.438
2355,18/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52206,1.53293,1.51481,1.52206,4246300,1.35252,18/03/02,0.939742111,6463123.378,2.62575,2.65503,2.62575,2.63551,1345900,2.32386,0.552899056,3547132.909,6.52629,6.59716,6.52629,6.54264,148500,4.79765,0.974987754,971582.04
2493,19/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52568,1.51481,1.51843,2955900,1.34929,19/03/02,-0.190937456,4488327.237,2.63551,2.67455,2.63551,2.67455,30700,2.35828,-0.215330665,82108.685,6.54264,6.59716,6.49903,6.5699,16039800,4.81764,-0.422408067,105379882
2632,20/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51843,1.52206,1.50756,1.50756,1032300,1.33963,20/03/02,-0.221165546,1556254.188,2.65503,2.65503,2.62575,2.62575,204800,2.31525,-0.237918151,537753.6,6.54264,6.61352,6.54264,6.5699,115300,4.81764,-0.443985022,757509.47
2770,21/03/02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50756,1.51119,1.4677,1.47495,9878000,1.31066,21/03/02,-0.243236232,14569556.1,2.63551,2.63551,2.56718,2.61599,747000,2.30664,-0.216418687,1954144.53,6.59171,6.59171,6.54264,6.54264,83700,4.79765,-0.416666493,547618.968
